species	GCi	GC3	gene_expression
Caenorhabditis_elegans	0.282884310618067	0.353846153846154	41.63005
Caenorhabditis_elegans	0.280575539568345	0.478846153846154	0.32902
Caenorhabditis_elegans	0.302074955766447	0.4	4.4033
Caenorhabditis_elegans	0.268316831683168	0.309615384615385	0.0909955
Caenorhabditis_elegans	0.39766081871345	0.438461538461538	2.72404
Caenorhabditis_elegans	0.222222222222222	0.309615384615385	0.4388
Caenorhabditis_elegans	0.360539215686275	0.553846153846154	0.299012
Caenorhabditis_elegans	0.297964486790819	0.305769230769231	11.5508
Caenorhabditis_elegans	0.300231711353856	0.326923076923077	11.9164
Caenorhabditis_elegans	0.314655172413793	0.536538461538462	12.25265
Caenorhabditis_elegans	0.282815198618307	0.411538461538462	2.113805
Caenorhabditis_elegans	0.335422343324251	0.432692307692308	13.1268
Caenorhabditis_elegans	0.310403500243072	0.446153846153846	7.30427
Caenorhabditis_elegans	0.454285714285714	0.502890173410405	2.514875
Caenorhabditis_elegans	0.382352941176471	0.323699421965318	0.3979365
Caenorhabditis_elegans	0.259887005649718	0.38728323699422	87.3203
Caenorhabditis_elegans	0.328588661037394	0.425818882466281	3.701915
Caenorhabditis_elegans	0.279017857142857	0.333333333333333	60.0819
Caenorhabditis_elegans	0.235087719298246	0.36223506743738	0.107664
Caenorhabditis_elegans	0.199203187250996	0.321772639691715	0.0485939
Caenorhabditis_elegans	0.284057971014493	0.360308285163776	0.3613005
Caenorhabditis_elegans	0.336092119467434	0.335260115606936	36.88
Caenorhabditis_elegans	0.380363355237727	0.527938342967245	10.52115
Caenorhabditis_elegans	0.424983476536682	0.450867052023121	0.0297899
Caenorhabditis_elegans	0.298192771084337	0.443159922928709	2.247495
Caenorhabditis_elegans	0.304529616724739	0.344894026974952	0.203164
Caenorhabditis_elegans	0.378333977580209	0.4373795761079	59.8993
Caenorhabditis_elegans	0.372150201162271	0.43050193050193	0.678073
Caenorhabditis_elegans	0.311544227886057	0.218146718146718	13.4977
Caenorhabditis_elegans	0.285063752276867	0.366795366795367	0.323623
Caenorhabditis_elegans	0.337085678549093	0.397683397683398	3.233245
Caenorhabditis_elegans	0.225352112676056	0.38030888030888	12.1046
Caenorhabditis_elegans	0.289847161572052	0.55984555984556	24.76425
Caenorhabditis_elegans	0.296485431060379	0.478764478764479	44.65385
Caenorhabditis_elegans	0.269168026101142	0.361003861003861	1.450915
Caenorhabditis_elegans	0.263843648208469	0.409266409266409	50.46055
Caenorhabditis_elegans	0.334630350194553	0.534749034749035	2.27505
Caenorhabditis_elegans	0.277258566978193	0.407335907335907	0.1247
Caenorhabditis_elegans	0.262718932443703	0.406189555125725	7.923105
Caenorhabditis_elegans	0.304417670682731	0.355899419729207	30.9133
Caenorhabditis_elegans	0.272058823529412	0.363636363636364	2.35403
Caenorhabditis_elegans	0.27891156462585	0.369439071566731	0.229206
Caenorhabditis_elegans	0.285714285714286	0.402321083172147	4.98552
Caenorhabditis_elegans	0.282	0.369439071566731	0.224212
Caenorhabditis_elegans	0.321536469572723	0.456479690522244	0.2568915
Caenorhabditis_elegans	0.30976430976431	0.471953578336557	1.576985
Caenorhabditis_elegans	0.335728952772074	0.41972920696325	3.234735
Caenorhabditis_elegans	0.389558232931727	0.485493230174081	0.2128685
Caenorhabditis_elegans	0.400101419878296	0.584139264990329	0.9122655
Caenorhabditis_elegans	0.286713286713287	0.402321083172147	18.7356
Caenorhabditis_elegans	0.338759689922481	0.34816247582205	1.222415
Caenorhabditis_elegans	0.373292867981791	0.521317829457364	0.417987
Caenorhabditis_elegans	0.37662074554295	0.536821705426357	1.02489
Caenorhabditis_elegans	0.306986729117877	0.333333333333333	1.25641
Caenorhabditis_elegans	0.333051920641621	0.38953488372093	1.01815
Caenorhabditis_elegans	0.28759244042728	0.354651162790698	0.07603875
Caenorhabditis_elegans	0.263832658569501	0.267441860465116	24.64525
Caenorhabditis_elegans	0.255707762557078	0.521317829457364	27.14725
Caenorhabditis_elegans	0.325686774284905	0.296511627906977	2.555575
Caenorhabditis_elegans	0.310371220818982	0.337209302325581	0.24598
Caenorhabditis_elegans	0.279038718291055	0.348837209302326	0.1095225
Caenorhabditis_elegans	0.290060851926978	0.329457364341085	2.27874
Caenorhabditis_elegans	0.248717948717949	0.281007751937984	8.21166
Caenorhabditis_elegans	0.249443207126949	0.412790697674419	59.25535
Caenorhabditis_elegans	0.31156129933636	0.38953488372093	0.2114815
Caenorhabditis_elegans	0.347544022242817	0.315891472868217	2.178385
Caenorhabditis_elegans	0.307937999060592	0.538759689922481	56.6828
Caenorhabditis_elegans	0.291064740502943	0.358527131782946	3.635295
Caenorhabditis_elegans	0.333665338645418	0.405038759689922	1.28025
Caenorhabditis_elegans	0.26010101010101	0.414728682170543	50.86385
Caenorhabditis_elegans	0.3222272934733	0.436893203883495	1.556835
Caenorhabditis_elegans	0.339683325086591	0.446601941747573	11.352
Caenorhabditis_elegans	0.271153846153846	0.390291262135922	0.07693665
Caenorhabditis_elegans	0.385629531970995	0.49126213592233	0.1260385
Caenorhabditis_elegans	0.325388601036269	0.419417475728155	0.0377461
Caenorhabditis_elegans	0.295315682281059	0.260194174757282	1.50086
Caenorhabditis_elegans	0.294663307375172	0.421359223300971	30.95685
Caenorhabditis_elegans	0.323707186030893	0.500970873786408	0.5522775
Caenorhabditis_elegans	0.267987486965589	0.469902912621359	36.51305
Caenorhabditis_elegans	0.318681318681319	0.372815533980583	9.20394
Caenorhabditis_elegans	0.275409836065574	0.405825242718447	116.8185
Caenorhabditis_elegans	0.300263852242744	0.384466019417476	0.0125933
Caenorhabditis_elegans	0.315051020408163	0.359223300970874	0.08959985
Caenorhabditis_elegans	0.271984435797665	0.431067961165049	2.612875
Caenorhabditis_elegans	0.31838905775076	0.433009708737864	0.859613
Caenorhabditis_elegans	0.353607382550336	0.307392996108949	4.419675
Caenorhabditis_elegans	0.285027472527473	0.301556420233463	1.087705
Caenorhabditis_elegans	0.306797020484171	0.363813229571984	60.00415
Caenorhabditis_elegans	0.276964047936085	0.383268482490272	92.1066
Caenorhabditis_elegans	0.328939108600126	0.307392996108949	0.0660477
Caenorhabditis_elegans	0.271078875793291	0.28988326848249	0.9388695
Caenorhabditis_elegans	0.286340394448503	0.406614785992218	0.103176
Caenorhabditis_elegans	0.247148288973384	0.444444444444444	9.785235
Caenorhabditis_elegans	0.259259259259259	0.358674463937622	88.89705
Caenorhabditis_elegans	0.341772151898734	0.549707602339181	1.6276
Caenorhabditis_elegans	0.278816199376947	0.415204678362573	12.36625
Caenorhabditis_elegans	0.304132231404959	0.428849902534113	0.752481
Caenorhabditis_elegans	0.360064803564196	0.463937621832359	30.18155
Caenorhabditis_elegans	0.377611940298507	0.46588693957115	0.3209315
Caenorhabditis_elegans	0.300409117475161	0.368421052631579	0.59176
Caenorhabditis_elegans	0.350291909924937	0.54775828460039	1.81599
Caenorhabditis_elegans	0.422024188415022	0.569200779727095	0.67606
Caenorhabditis_elegans	0.404566996984059	0.526315789473684	13.31385
Caenorhabditis_elegans	0.261744966442953	0.335282651072125	10.8467
Caenorhabditis_elegans	0.347368421052632	0.393762183235867	1.273935
Caenorhabditis_elegans	0.281150159744409	0.319688109161793	9.229615
Caenorhabditis_elegans	0.324260355029586	0.362573099415205	3.94236
Caenorhabditis_elegans	0.315596330275229	0.300194931773879	0.306517
Caenorhabditis_elegans	0.288240495137047	0.292397660818713	1.0979
Caenorhabditis_elegans	0.239583333333333	0.362573099415205	54.66185
Caenorhabditis_elegans	0.235294117647059	0.286549707602339	0.0861084
Caenorhabditis_elegans	0.29954954954955	0.477582846003899	8.382755
Caenorhabditis_elegans	0.322846441947566	0.543859649122807	1.27266
Caenorhabditis_elegans	0.400630914826498	0.568359375	0.1624375
Caenorhabditis_elegans	0.279736999402271	0.326171875	0.08802055
Caenorhabditis_elegans	0.294436906377205	0.435546875	1.194685
Caenorhabditis_elegans	0.360982966643009	0.419921875	3.186565
Caenorhabditis_elegans	0.385099177552008	0.521484375	2.279065
Caenorhabditis_elegans	0.312879708383961	0.380859375	0.889801
Caenorhabditis_elegans	0.242903930131004	0.306640625	8.87425
Caenorhabditis_elegans	0.345399698340875	0.3828125	0.499757
Caenorhabditis_elegans	0.178030303030303	0.50390625	45.81305
Caenorhabditis_elegans	0.236311239193084	0.35546875	23.5297
Caenorhabditis_elegans	0.251404494382022	0.353515625	33.934
Caenorhabditis_elegans	0.240121580547112	0.369140625	128.176
Caenorhabditis_elegans	0.318222621184919	0.3515625	36.934
Caenorhabditis_elegans	0.341242937853107	0.34765625	0.2213015
Caenorhabditis_elegans	0.298349056603774	0.359375	0.979136
Caenorhabditis_elegans	0.338153503893215	0.4375	16.6942
Caenorhabditis_elegans	0.273118279569892	0.35546875	2.81764
Caenorhabditis_elegans	0.287324906047147	0.396484375	0.6355325
Caenorhabditis_elegans	0.360973508507431	0.489236790606654	17.20795
Caenorhabditis_elegans	0.318053197509904	0.301369863013699	1.0345
Caenorhabditis_elegans	0.335887611749681	0.405088062622309	5.25943
Caenorhabditis_elegans	0.324894514767932	0.463796477495108	0.06898535
Caenorhabditis_elegans	0.344705882352941	0.379647749510763	1.6015
Caenorhabditis_elegans	0.260355029585799	0.367906066536204	1.275715
Caenorhabditis_elegans	0.269282611951475	0.324853228962818	36.12895
Caenorhabditis_elegans	0.317304838230929	0.577299412915851	38.8441
Caenorhabditis_elegans	0.373283858998145	0.448140900195695	4.152735
Caenorhabditis_elegans	0.302443133951137	0.373776908023483	151.301
Caenorhabditis_elegans	0.302231237322515	0.371819960861057	147.428
Caenorhabditis_elegans	0.327141382868937	0.354207436399217	37.12595
Caenorhabditis_elegans	0.345110410094637	0.450097847358121	1.088365
Caenorhabditis_elegans	0.263650546021841	0.356164383561644	0.336968
Caenorhabditis_elegans	0.268385864374403	0.326810176125245	3.179075
Caenorhabditis_elegans	0.311380456934463	0.446183953033268	0.584587
Caenorhabditis_elegans	0.266453831041257	0.435294117647059	24.2568
Caenorhabditis_elegans	0.318967504033187	0.411764705882353	5.250985
Caenorhabditis_elegans	0.332727933163821	0.358823529411765	1.597365
Caenorhabditis_elegans	0.363693665300977	0.531372549019608	9.549805
Caenorhabditis_elegans	0.324881430134987	0.382352941176471	4.93564
Caenorhabditis_elegans	0.301283965362795	0.484313725490196	61.66995
Caenorhabditis_elegans	0.320302648171501	0.370588235294118	3.441385
Caenorhabditis_elegans	0.27151051625239	0.333333333333333	87.17525
Caenorhabditis_elegans	0.278409090909091	0.384313725490196	0.05811645
Caenorhabditis_elegans	0.373722627737226	0.501960784313725	4.469465
Caenorhabditis_elegans	0.398777292576419	0.331372549019608	1.373645
Caenorhabditis_elegans	0.340372670807453	0.372549019607843	1.069625
Caenorhabditis_elegans	0.274127310061602	0.276470588235294	0.8513895
Caenorhabditis_elegans	0.252348993288591	0.427450980392157	0.1008272
Caenorhabditis_elegans	0.307469879518072	0.292730844793713	23.4501
Caenorhabditis_elegans	0.386193471099131	0.428290766208251	0.831576
Caenorhabditis_elegans	0.363313609467456	0.420432220039293	5.25729
Caenorhabditis_elegans	0.347815292949355	0.428290766208251	61.8331
Caenorhabditis_elegans	0.286661928452973	0.43811394891945	20.2622
Caenorhabditis_elegans	0.265765765765766	0.286836935166994	50.376
Caenorhabditis_elegans	0.237244897959184	0.37328094302554	38.96205
Caenorhabditis_elegans	0.296808003811339	0.235756385068762	21.80985
Caenorhabditis_elegans	0.320325203252033	0.522593320235756	5.433795
Caenorhabditis_elegans	0.304918032786885	0.481335952848723	0.004728647195
Caenorhabditis_elegans	0.390932420872541	0.522593320235756	3.175025
Caenorhabditis_elegans	0.38267614738203	0.557956777996071	6.00308
Caenorhabditis_elegans	0.392344497607655	0.459724950884086	0.00475902
Caenorhabditis_elegans	0.295063405797101	0.512770137524558	0.323323
Caenorhabditis_elegans	0.178683385579937	0.418467583497053	117.535
Caenorhabditis_elegans	0.364793598836152	0.459724950884086	4.383925
Caenorhabditis_elegans	0.249360613810742	0.245579567779961	35.9811
Caenorhabditis_elegans	0.2796875	0.457760314341847	0.121606
Caenorhabditis_elegans	0.318232044198895	0.355599214145383	5.99986
Caenorhabditis_elegans	0.34578637922587	0.416502946954813	8.57952
Caenorhabditis_elegans	0.31337627889352	0.37524557956778	2.06797
Caenorhabditis_elegans	0.367770915216171	0.467583497053045	2.086255
Caenorhabditis_elegans	0.262244897959184	0.31496062992126	3.031925
Caenorhabditis_elegans	0.284278535534817	0.269685039370079	3.29381
Caenorhabditis_elegans	0.279465370595383	0.293307086614173	2.730665
Caenorhabditis_elegans	0.292792792792793	0.368110236220472	77.9679
Caenorhabditis_elegans	0.278184480234261	0.368110236220472	0.607264
Caenorhabditis_elegans	0.314457831325301	0.413385826771654	2.004785
Caenorhabditis_elegans	0.295489891135303	0.405511811023622	7.10249
Caenorhabditis_elegans	0.196629213483146	0.433070866141732	53.0328
Caenorhabditis_elegans	0.303703703703704	0.324803149606299	12.971
Caenorhabditis_elegans	0.276073619631902	0.397637795275591	99.0699
Caenorhabditis_elegans	0.29141370338248	0.344488188976378	69.7789
Caenorhabditis_elegans	0.260672116257947	0.387795275590551	33.5015
Caenorhabditis_elegans	0.279300637131427	0.399606299212598	6.90382
Caenorhabditis_elegans	0.390634380628377	0.529527559055118	2.000615
Caenorhabditis_elegans	0.244655581947743	0.393700787401575	110.472
Caenorhabditis_elegans	0.164948453608247	0.27755905511811	30.3285
Caenorhabditis_elegans	0.204166666666667	0.334645669291339	77.1973
Caenorhabditis_elegans	0.335208626347867	0.37992125984252	0.6862125
Caenorhabditis_elegans	0.352316425563084	0.346456692913386	1.522845
Caenorhabditis_elegans	0.439393939393939	0.358267716535433	68.35395
Caenorhabditis_elegans	0.307025986525505	0.456692913385827	2.612845
Caenorhabditis_elegans	0.222222222222222	0.431102362204724	39.9253
Caenorhabditis_elegans	0.300567107750473	0.421259842519685	14.8121
Caenorhabditis_elegans	0.374106433677522	0.417322834645669	130.794
Caenorhabditis_elegans	0.353057199211045	0.464566929133858	200.41
Caenorhabditis_elegans	0.336043360433604	0.303149606299213	4.09897
Caenorhabditis_elegans	0.236740740740741	0.347140039447732	42.24255
Caenorhabditis_elegans	0.352415753146569	0.422090729783037	16.62045
Caenorhabditis_elegans	0.273835920177384	0.258382642998028	1.342295
Caenorhabditis_elegans	0.268382352941176	0.495069033530572	166.3625
Caenorhabditis_elegans	0.378076062639821	0.512820512820513	5.575945
Caenorhabditis_elegans	0.348228346456693	0.483234714003945	3.04223
Caenorhabditis_elegans	0.311091073038774	0.291913214990138	4.66983
Caenorhabditis_elegans	0.285364659813999	0.325443786982249	1.11482
Caenorhabditis_elegans	0.348370927318296	0.45956607495069	0.05172335
Caenorhabditis_elegans	0.355586679116091	0.437869822485207	12.23
Caenorhabditis_elegans	0.218461538461538	0.282051282051282	37.6854
Caenorhabditis_elegans	0.235487404162103	0.317554240631164	3.15377
Caenorhabditis_elegans	0.356934610578925	0.471400394477318	17.97285
Caenorhabditis_elegans	0.265368852459016	0.26232741617357	0.1578215
Caenorhabditis_elegans	0.293889427740058	0.368836291913215	7.97917
Caenorhabditis_elegans	0.305263157894737	0.362919132149901	0.179738
Caenorhabditis_elegans	0.281949934123847	0.358974358974359	7.85627
Caenorhabditis_elegans	0.278619018776499	0.29585798816568	0.0189912
Caenorhabditis_elegans	0.281553398058252	0.358974358974359	3.060705
Caenorhabditis_elegans	0.284435261707989	0.36094674556213	6.584975
Caenorhabditis_elegans	0.301286391333785	0.467455621301775	27.0909
Caenorhabditis_elegans	0.28436018957346	0.323471400394477	33.13465
Caenorhabditis_elegans	0.409419618023364	0.553359683794466	1.59977
Caenorhabditis_elegans	0.316528925619835	0.383399209486166	0.7609065
Caenorhabditis_elegans	0.362526766595289	0.442687747035573	4.368365
Caenorhabditis_elegans	0.229132569558101	0.256916996047431	33.2674
Caenorhabditis_elegans	0.290586630286494	0.312252964426877	27.8242
Caenorhabditis_elegans	0.353381014304291	0.434782608695652	0.559364
Caenorhabditis_elegans	0.283288043478261	0.509881422924901	54.2172
Caenorhabditis_elegans	0.289772727272727	0.58695652173913	282.31
Caenorhabditis_elegans	0.292667509481669	0.328712871287129	3.618965
Caenorhabditis_elegans	0.309647058823529	0.304950495049505	46.01795
Caenorhabditis_elegans	0.242774566473988	0.483168316831683	15.9718
Caenorhabditis_elegans	0.22962962962963	0.398019801980198	109.4035
Caenorhabditis_elegans	0.248069498069498	0.330693069306931	117.333
Caenorhabditis_elegans	0.183544303797468	0.376237623762376	116.715
Caenorhabditis_elegans	0.313704496788009	0.518811881188119	74.97345
Caenorhabditis_elegans	0.244186046511628	0.364356435643564	43.6043
Caenorhabditis_elegans	0.222222222222222	0.382178217821782	214.476
Caenorhabditis_elegans	0.302857142857143	0.318811881188119	0.0588488
Caenorhabditis_elegans	0.405425219941349	0.586138613861386	3.25134
Caenorhabditis_elegans	0.299075025693731	0.354455445544554	0.1867515
Caenorhabditis_elegans	0.297447280799112	0.405940594059406	0.01242125
Caenorhabditis_elegans	0.250639386189258	0.423762376237624	0.0247099
Caenorhabditis_elegans	0.351456310679612	0.510891089108911	5.15798
Caenorhabditis_elegans	0.351008384319057	0.533730158730159	1.66421
Caenorhabditis_elegans	0.356459330143541	0.476190476190476	35.361
Caenorhabditis_elegans	0.392824704813806	0.547619047619048	98.1513
Caenorhabditis_elegans	0.305429178040643	0.442460317460317	43.08785
Caenorhabditis_elegans	0.228782287822878	0.291666666666667	20.65135
Caenorhabditis_elegans	0.315533980582524	0.593253968253968	65.4544
Caenorhabditis_elegans	0.346652267818574	0.551587301587302	5.89261
Caenorhabditis_elegans	0.2	0.345238095238095	14.7182
Caenorhabditis_elegans	0.285512699905927	0.363095238095238	18.2507
Caenorhabditis_elegans	0.384780907668232	0.509920634920635	0.1415235
Caenorhabditis_elegans	0.295434198746643	0.242063492063492	5.85252
Caenorhabditis_elegans	0.295869356388088	0.275793650793651	6.74923
Caenorhabditis_elegans	0.370184254606365	0.456349206349206	0.775429
Caenorhabditis_elegans	0.236947791164659	0.283730158730159	0.011391695
Caenorhabditis_elegans	0.264091196960101	0.39484126984127	0.4429965
Caenorhabditis_elegans	0.292682926829268	0.357142857142857	1.270005
Caenorhabditis_elegans	0.251724137931034	0.273809523809524	2.864855
Caenorhabditis_elegans	0.251928020565553	0.486111111111111	20.7869
Caenorhabditis_elegans	0.217032967032967	0.300198807157058	5.70534
Caenorhabditis_elegans	0.254385964912281	0.302186878727634	1.67671
Caenorhabditis_elegans	0.293870696893367	0.349900596421471	11.2099
Caenorhabditis_elegans	0.347540983606557	0.612326043737575	11.59685
Caenorhabditis_elegans	0.348970799425562	0.423459244532803	0.015722
Caenorhabditis_elegans	0.35482776175123	0.318091451292247	1.21629
Caenorhabditis_elegans	0.242823894491854	0.359840954274354	21.3803
Caenorhabditis_elegans	0.386446886446886	0.508946322067594	13.98555
Caenorhabditis_elegans	0.264102564102564	0.375745526838966	11.22
Caenorhabditis_elegans	0.28735632183908	0.274353876739563	0.0749945
Caenorhabditis_elegans	0.22079337401918	0.335984095427435	10.53825
Caenorhabditis_elegans	0.28486646884273	0.308151093439364	1.85391
Caenorhabditis_elegans	0.241730279898219	0.296222664015905	4.417895
Caenorhabditis_elegans	0.310163243812533	0.568588469184891	57.51705
Caenorhabditis_elegans	0.348348348348348	0.421471172962227	1.148855
Caenorhabditis_elegans	0.212863705972435	0.276341948310139	0.032587
Caenorhabditis_elegans	0.252252252252252	0.602385685884692	268.667
Caenorhabditis_elegans	0.261298274445357	0.401590457256461	3.41818
Caenorhabditis_elegans	0.320048309178744	0.274353876739563	0.139054
Caenorhabditis_elegans	0.33648393194707	0.447316103379722	0.4576275
Caenorhabditis_elegans	0.437227987947774	0.520874751491054	12.86725
Caenorhabditis_elegans	0.268041237113402	0.403578528827038	12.6546
Caenorhabditis_elegans	0.324368378158109	0.429423459244533	0.7413025
Caenorhabditis_elegans	0.337340202251479	0.332007952286282	73.843
Caenorhabditis_elegans	0.364290563475899	0.411530815109344	3.257435
Caenorhabditis_elegans	0.286016949152542	0.300796812749004	53.62035
Caenorhabditis_elegans	0.305886879569065	0.49402390438247	22.54555
Caenorhabditis_elegans	0.275471698113208	0.420318725099602	3.632745
Caenorhabditis_elegans	0.321515467500869	0.364541832669323	28.8011
Caenorhabditis_elegans	0.236641221374046	0.412350597609562	4.259055
Caenorhabditis_elegans	0.305405405405405	0.262948207171315	0.1847525
Caenorhabditis_elegans	0.393813481071099	0.452191235059761	0.02634255
Caenorhabditis_elegans	0.297939778129952	0.332669322709163	1.639115
Caenorhabditis_elegans	0.275	0.376494023904382	33.9559
Caenorhabditis_elegans	0.246376811594203	0.464143426294821	147.4235
Caenorhabditis_elegans	0.288555591783502	0.326693227091633	37.16355
Caenorhabditis_elegans	0.297752808988764	0.241035856573705	4.61851
Caenorhabditis_elegans	0.279569892473118	0.430278884462151	3.675785
Caenorhabditis_elegans	0.277047522750253	0.342629482071713	0.86224
Caenorhabditis_elegans	0.23728813559322	0.48804780876494	29.3551
Caenorhabditis_elegans	0.329190158892875	0.563745019920319	49.7817
Caenorhabditis_elegans	0.322977725674091	0.368525896414343	1.23865
Caenorhabditis_elegans	0.262905162064826	0.362549800796813	0.410591
Caenorhabditis_elegans	0.228650137741047	0.407185628742515	164.3885
Caenorhabditis_elegans	0.414605418138987	0.554890219560878	15.5218
Caenorhabditis_elegans	0.294871794871795	0.506986027944112	42.3617
Caenorhabditis_elegans	0.327586206896552	0.285429141716567	0.0794091
Caenorhabditis_elegans	0.309240622140897	0.323353293413174	0.0796406
Caenorhabditis_elegans	0.325145785474465	0.351297405189621	0.5744935
Caenorhabditis_elegans	0.217910447761194	0.331337325349301	37.57575
Caenorhabditis_elegans	0.227095516569201	0.425149700598802	11.72655
Caenorhabditis_elegans	0.295871559633028	0.389221556886228	28.16435
Caenorhabditis_elegans	0.271860095389507	0.411177644710579	0.528712
Caenorhabditis_elegans	0.258638743455497	0.277445109780439	1.748475
Caenorhabditis_elegans	0.273876404494382	0.263473053892216	0.02812845
Caenorhabditis_elegans	0.219123505976096	0.383233532934132	59.09895
Caenorhabditis_elegans	0.355237045203969	0.532934131736527	1.35312
Caenorhabditis_elegans	0.351623740201568	0.582834331337325	44.70215
Caenorhabditis_elegans	0.316048397819439	0.351297405189621	2.87516
Caenorhabditis_elegans	0.305483028720627	0.580838323353293	2.976945
Caenorhabditis_elegans	0.32996632996633	0.500998003992016	29.1724
Caenorhabditis_elegans	0.260817307692308	0.327345309381238	1.60601
Caenorhabditis_elegans	0.340277777777778	0.49500998003992	1.18355
Caenorhabditis_elegans	0.406015037593985	0.572854291417166	19.9776
Caenorhabditis_elegans	0.253369272237197	0.387225548902196	1.75446
Caenorhabditis_elegans	0.209923664122137	0.285429141716567	49.67935
Caenorhabditis_elegans	0.235897435897436	0.51	74.88405
Caenorhabditis_elegans	0.221122112211221	0.234	21.6973
Caenorhabditis_elegans	0.171171171171171	0.356	20.40995
Caenorhabditis_elegans	0.291399817017383	0.328	22.22725
Caenorhabditis_elegans	0.265682656826568	0.33	0.04343355
Caenorhabditis_elegans	0.312405860605231	0.444	0.4393795
Caenorhabditis_elegans	0.303977272727273	0.43	3.731215
Caenorhabditis_elegans	0.336719883889695	0.412	1.039035
Caenorhabditis_elegans	0.368107302533532	0.512	0.871539
Caenorhabditis_elegans	0.254901960784314	0.418	3.0991
Caenorhabditis_elegans	0.288090485695276	0.274	4.536
Caenorhabditis_elegans	0.301136363636364	0.252	26.7312
Caenorhabditis_elegans	0.241935483870968	0.314	5.14974
Caenorhabditis_elegans	0.289649044868947	0.356	0.4037365
Caenorhabditis_elegans	0.254452926208651	0.388	0.228574
Caenorhabditis_elegans	0.266917293233083	0.34	0.04297265
Caenorhabditis_elegans	0.302881236823612	0.372	6.840895
Caenorhabditis_elegans	0.234620886981402	0.412	0.0793098
Caenorhabditis_elegans	0.382986317668055	0.412	48.39205
Caenorhabditis_elegans	0.162068965517241	0.368	49.90735
Caenorhabditis_elegans	0.381443298969072	0.38	0.319692
Caenorhabditis_elegans	0.276387377584331	0.412	1.53694
Caenorhabditis_elegans	0.28041958041958	0.322645290581162	0.457512
Caenorhabditis_elegans	0.294902912621359	0.410821643286573	18.1752
Caenorhabditis_elegans	0.358395989974937	0.448897795591182	0.3858765
Caenorhabditis_elegans	0.347517730496454	0.625250501002004	58.8591
Caenorhabditis_elegans	0.210884353741497	0.394789579158317	167.555
Caenorhabditis_elegans	0.266265060240964	0.416833667334669	1.05963
Caenorhabditis_elegans	0.325130890052356	0.3687374749499	3.729355
Caenorhabditis_elegans	0.343904157857646	0.549098196392786	0.3860325
Caenorhabditis_elegans	0.28110599078341	0.390781563126253	5.458625
Caenorhabditis_elegans	0.336320956039266	0.480961923847695	0.714261
Caenorhabditis_elegans	0.261792452830189	0.346693386773547	1.27776
Caenorhabditis_elegans	0.376712328767123	0.400801603206413	1.245535
Caenorhabditis_elegans	0.293491864831039	0.350701402805611	1.919685
Caenorhabditis_elegans	0.275905118601748	0.316633266533066	0.03033655
Caenorhabditis_elegans	0.288888888888889	0.360721442885772	0.7484365
Caenorhabditis_elegans	0.219230769230769	0.335341365461847	59.14235
Caenorhabditis_elegans	0.369931826336563	0.548192771084337	17.15035
Caenorhabditis_elegans	0.299013299013299	0.379518072289157	3.45748
Caenorhabditis_elegans	0.325019794140934	0.459839357429719	17.03135
Caenorhabditis_elegans	0.320980091883614	0.463855421686747	0.5089285
Caenorhabditis_elegans	0.256578947368421	0.441767068273092	7.23051
Caenorhabditis_elegans	0.200425144245369	0.534136546184739	6.36973
Caenorhabditis_elegans	0.31055900621118	0.542168674698795	0.5134245
Caenorhabditis_elegans	0.384473197781885	0.443775100401606	6.446665
Caenorhabditis_elegans	0.343640897755611	0.413654618473896	4.448485
Caenorhabditis_elegans	0.271685761047463	0.397590361445783	0.319379
Caenorhabditis_elegans	0.141176470588235	0.634538152610442	80.23895
Caenorhabditis_elegans	0.240506329113924	0.483935742971888	90.1051
Caenorhabditis_elegans	0.331578947368421	0.349397590361446	3.14882
Caenorhabditis_elegans	0.242595204513399	0.34136546184739	0.5194085
Caenorhabditis_elegans	0.381352430794656	0.357429718875502	29.71505
Caenorhabditis_elegans	0.324409448818898	0.532128514056225	0.8004855
Caenorhabditis_elegans	0.305652477320307	0.309236947791165	1.42851
Caenorhabditis_elegans	0.371941272430669	0.473895582329317	1.60538
Caenorhabditis_elegans	0.265822784810127	0.353413654618474	0.196207
Caenorhabditis_elegans	0.336417157275021	0.469879518072289	0.382909
Caenorhabditis_elegans	0.302569832402235	0.585513078470825	7.208045
Caenorhabditis_elegans	0.338351492971804	0.420523138832998	86.8106
Caenorhabditis_elegans	0.34491142757902	0.319919517102616	9.694425
Caenorhabditis_elegans	NA	0.336016096579477	14.43245
Caenorhabditis_elegans	0.376654632972322	0.470824949698189	5.245885
Caenorhabditis_elegans	0.334696381108158	0.331991951710262	0.04472095
Caenorhabditis_elegans	0.32	0.44466800804829	30.77615
Caenorhabditis_elegans	0.266362252663623	0.265593561368209	35.15825
Caenorhabditis_elegans	0.268595041322314	0.348088531187123	2.24163
Caenorhabditis_elegans	0.265287769784173	0.438631790744467	102.243
Caenorhabditis_elegans	0.235294117647059	0.356136820925553	28.80545
Caenorhabditis_elegans	0.251851851851852	0.329979879275654	2.83577
Caenorhabditis_elegans	0.355207451312447	0.338028169014085	3.594545
Caenorhabditis_elegans	0.36983842010772	0.490945674044266	3.206005
Caenorhabditis_elegans	0.34453781512605	0.400402414486922	0.09635355
Caenorhabditis_elegans	0.217098943323727	0.362903225806452	44.1131
Caenorhabditis_elegans	0.311777456647399	0.536290322580645	139.601
Caenorhabditis_elegans	0.263269639065817	0.42741935483871	32.027
