species	type_aa	busco_id	freq	nb_site	nb_genes	categorie
Drosophila_melanogaster	POC1	EOG091G07N5	0.644736842105263	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07N8	0.493670886075949	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07NJ	0.56989247311828	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07OD	0.623188405797101	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07PH	0.58	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07PR	0.6625	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07PV	0.675438596491228	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07QN	0.644230769230769	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07S9	0.676470588235294	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07VQ	0.581395348837209	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07Z0	0.626262626262626	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07Z1	0.573170731707317	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G07Z5	0.627450980392157	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0803	NA	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0814	0.594339622641509	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G081H	0.673076923076923	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G085U	0.650406504065041	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G087E	0.603896103896104	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G088L	0.5	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G089T	0.460176991150442	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08BK	0.686274509803922	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08DN	0.651162790697674	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08FX	0.692307692307692	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08JE	0.744897959183674	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08JG	0.578947368421053	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08LT	0.512345679012346	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08NN	0.661764705882353	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08O3	0.531645569620253	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08PW	0.680327868852459	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08R8	0.554054054054054	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08RU	0.619047619047619	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08SM	0.72	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08V8	0.596153846153846	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08VB	0.380952380952381	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08Y9	0.622950819672131	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08ZG	0.626865671641791	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G08ZR	0.634146341463415	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G090D	0.517857142857143	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0990	0.543478260869565	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G099D	0.461538461538462	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09D8	0.686567164179104	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09FV	0.75609756097561	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09GA	0.663551401869159	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09GO	0.6	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09HG	0.58695652173913	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09HR	0.555555555555556	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09J7	0.677966101694915	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09KI	0.59375	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09KK	0.618421052631579	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09L6	0.361702127659574	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09MD	0.746268656716418	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09MU	0.695652173913043	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09Q2	0.663461538461538	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09QO	0.695652173913043	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09R0	0.673076923076923	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09RJ	0.54954954954955	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09SS	0.635135135135135	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09T3	0.578947368421053	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09T6	0.6	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09U9	0.644230769230769	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09UA	0.481481481481481	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09UB	0.620689655172414	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09V2	0.381443298969072	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G09YB	0.508474576271186	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0A0M	0.597560975609756	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0A19	0.73469387755102	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0A27	0.537313432835821	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0A2I	0.928571428571429	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0A2L	0.567567567567568	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0A98	0.557377049180328	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AE2	0.694915254237288	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AE9	0.576923076923077	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AEH	0.611940298507463	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AEL	0.47239263803681	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AFP	NA	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AGM	0.759259259259259	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AGT	0.694444444444444	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AHJ	0.576923076923077	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AO6	0.567164179104478	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AOO	0.636363636363636	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AQA	0.621621621621622	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ARE	0.628318584070796	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ARL	0.560975609756098	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AU6	0.510204081632653	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AVA	0.677777777777778	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AVP	0.658823529411765	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AVW	0.631578947368421	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AX1	0.631578947368421	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AZ7	0.5	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0AZV	0.591489361702128	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0B27	0.704545454545455	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0B2N	0.619047619047619	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BAG	0.571428571428571	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BAM	0.744444444444444	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BBO	0.680555555555556	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BCO	0.728571428571429	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BED	0.608695652173913	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BHP	0.764705882352941	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BHV	0.578125	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BKI	0.670103092783505	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BKX	0.652173913043478	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BKZ	0.625	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BL9	0.738095238095238	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BNI	0.653846153846154	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BPU	0.741935483870968	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BPX	0.578947368421053	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BTX	0.590163934426229	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BWJ	0.568965517241379	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0BX3	0.594936708860759	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0C2M	0.67741935483871	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0C2Z	0.585365853658537	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0C6I	0.601851851851852	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0C7Y	0.5	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0C84	0.575757575757576	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0C9Y	0.714285714285714	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CAR	0.575	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CEG	0.56140350877193	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CEK	0.652173913043478	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CEW	0.566666666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CF7	0.525	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CFP	0.764705882352941	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CGO	0.634146341463415	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CH6	0.659574468085106	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CID	0.581818181818182	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CLR	0.529411764705882	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CMN	0.561555075593952	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CNT	0.581395348837209	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0COC	0.538461538461538	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CQ2	0.641025641025641	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CR4	0.516483516483517	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CSZ	0.584905660377358	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CTU	0.581818181818182	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CW2	0.676470588235294	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0CZX	0.577464788732394	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0D04	0.621621621621622	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0D0D	0.709090909090909	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0D0W	0.324324324324324	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0D26	0.529411764705882	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0D7V	0.717948717948718	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0D8I	0.490196078431373	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0D8N	0.634615384615385	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DBF	0.601941747572815	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DLW	0.62962962962963	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DPL	0.597014925373134	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DQ3	0.579545454545455	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DQT	0.625	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DRZ	0.666666666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DTB	0.473684210526316	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DTE	0.6	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DTP	0.555555555555556	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DWW	0.616161616161616	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DXC	0.5875	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DXE	0.628571428571429	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DXP	0.705882352941177	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0DXV	0.708333333333333	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0E06	0.523809523809524	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0E11	0.661290322580645	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0E2R	0.622222222222222	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0E3F	0.628205128205128	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0E3V	0.7	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0E5P	0.676923076923077	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0E7S	NA	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0E8J	0.691176470588235	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EA2	0.581395348837209	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EAF	0.548780487804878	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EBA	0.596638655462185	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EH8	0.618181818181818	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EHY	0.52	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EHZ	0.745454545454545	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EKA	0.678571428571429	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ELO	0.691176470588235	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ELS	0.651162790697674	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EM6	0.636363636363636	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EO4	0.641791044776119	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EQR	0.583333333333333	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ER1	0.445859872611465	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ERU	0.68	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ES6	0.75	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EVK	0.52	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0EZ8	0.569230769230769	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0F0I	0.563380281690141	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0F93	0.646551724137931	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FAM	0.612903225806452	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FH3	0.628571428571429	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FIJ	0.629213483146067	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FJB	0.428571428571429	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FOR	0.433962264150943	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FPM	0.548387096774194	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FQ2	0.877551020408163	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FS8	0.655172413793103	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FTU	0.784810126582278	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FWS	0.619047619047619	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FXV	0.465116279069767	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FYA	0.745098039215686	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FYY	0.714285714285714	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0FZN	0.494949494949495	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0G1G	0.681818181818182	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0G3M	0.686567164179104	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0G46	0.470588235294118	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0G58	0.623853211009174	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0G6C	0.642857142857143	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0G6Z	0.466666666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0G71	0.654545454545455	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GA7	0.5	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GA8	0.658536585365854	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GBB	0.486486486486487	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GD0	0.587301587301587	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GDF	0.593023255813954	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GIC	0.678571428571429	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GKH	0.760869565217391	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GMC	0.56	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GN7	0.635416666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GQO	0.666666666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GUK	0.755102040816326	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GVZ	0.645161290322581	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GWF	0.658823529411765	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GWO	0.785714285714286	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0GY1	0.6	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0H07	0.692307692307692	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0H14	0.647058823529412	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0H3U	0.608695652173913	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0H5Q	0.572727272727273	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0H6A	0.757575757575758	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0H6J	0.666666666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0H8F	0.642857142857143	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HAI	0.660714285714286	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HBC	0.740740740740741	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HC5	0.793103448275862	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HDF	0.481481481481481	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HML	0.566037735849057	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HMT	0.6	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HP9	0.635294117647059	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HQ3	0.712121212121212	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HS8	0.627450980392157	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HSB	0.575757575757576	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HT4	0.540229885057471	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HXI	0.697368421052632	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HXJ	0.627906976744186	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HYF	0.703125	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0HZK	0.562962962962963	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0I1O	0.634920634920635	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0I2X	0.724137931034483	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0I2Z	0.591549295774648	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0I5H	0.468085106382979	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0I7M	0.538461538461538	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0I85	0.550387596899225	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0I8J	0.405405405405405	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ID9	0.619718309859155	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IDE	0.455172413793103	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IDG	0.666666666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IDP	0.7	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IDS	0.634615384615385	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IGG	0.641025641025641	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IHL	0.694444444444444	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0II3	0.823529411764706	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ILS	0.587837837837838	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IMD	0.625	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IMI	0.513513513513513	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IQ7	0.615384615384615	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IQD	0.644736842105263	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IRO	0.727272727272727	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IS6	0.4875	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0ITS	0.55	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IVB	0.531914893617021	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IWR	0.48780487804878	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IXA	0.666666666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IXT	0.707317073170732	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IXY	0.549019607843137	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IYB	0.697916666666667	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IZD	0.575	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0IZX	0.652173913043478	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0J09	0.537037037037037	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0J14	0.827586206896552	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0J2W	0.454545454545455	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0J56	0.558558558558559	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JBM	0.586206896551724	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JBZ	NA	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JC7	0.625	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JGU	0.651515151515151	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JHQ	0.592592592592593	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JI0	0.652173913043478	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JMY	0.679245283018868	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JU7	0.642857142857143	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JUY	0.684931506849315	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JWC	0.5	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JWK	0.529411764705882	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0JZV	0.596153846153846	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K0D	0.5	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K0H	0.682926829268293	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K1G	0.892857142857143	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K1H	0.625	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K1Z	0.591623036649215	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K2R	0.649122807017544	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K6O	0.695652173913043	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K82	0.710526315789474	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K95	0.770114942528736	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0K9M	0.590909090909091	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0KC3	0.509259259259259	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0KEQ	0.527777777777778	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0KGO	0.80327868852459	223671	759	Moderately constrained
Drosophila_melanogaster	POC1	EOG091G0KGX	0.639344262295082	223671	759	Moderately constrained
