species	freq	nb_site	nb_genes	categorie
Caenorhabditis_elegans	0.934782608695652	300924	840	Highly constrained
Caenorhabditis_elegans	0.611111111111111	300924	840	Highly constrained
Caenorhabditis_elegans	0.5	300924	840	Highly constrained
Caenorhabditis_elegans	0.564102564102564	300924	840	Highly constrained
Caenorhabditis_elegans	0.914893617021277	300924	840	Highly constrained
Caenorhabditis_elegans	0.509433962264151	300924	840	Highly constrained
Caenorhabditis_elegans	0.446808510638298	300924	840	Highly constrained
Caenorhabditis_elegans	0.555555555555556	300924	840	Highly constrained
Caenorhabditis_elegans	0.933333333333333	300924	840	Highly constrained
Caenorhabditis_elegans	0.609756097560976	300924	840	Highly constrained
Caenorhabditis_elegans	0.525	300924	840	Highly constrained
Caenorhabditis_elegans	0.542857142857143	300924	840	Highly constrained
Caenorhabditis_elegans	0.488888888888889	300924	840	Highly constrained
Caenorhabditis_elegans	0.358974358974359	300924	840	Highly constrained
Caenorhabditis_elegans	0.652777777777778	300924	840	Highly constrained
Caenorhabditis_elegans	0.470588235294118	300924	840	Highly constrained
Caenorhabditis_elegans	0.538461538461538	300924	840	Highly constrained
Caenorhabditis_elegans	0.342105263157895	300924	840	Highly constrained
Caenorhabditis_elegans	0.382352941176471	300924	840	Highly constrained
Caenorhabditis_elegans	0.935483870967742	300924	840	Highly constrained
Caenorhabditis_elegans	0.5	300924	840	Highly constrained
Caenorhabditis_elegans	0.517241379310345	300924	840	Highly constrained
Caenorhabditis_elegans	0.695652173913043	300924	840	Highly constrained
Caenorhabditis_elegans	0.833333333333333	300924	840	Highly constrained
Caenorhabditis_elegans	0.592592592592593	300924	840	Highly constrained
Caenorhabditis_elegans	0.538461538461538	300924	840	Highly constrained
Caenorhabditis_elegans	0.482758620689655	300924	840	Highly constrained
Caenorhabditis_elegans	0.384615384615385	300924	840	Highly constrained
Caenorhabditis_elegans	0.709677419354839	300924	840	Highly constrained
Caenorhabditis_elegans	0.647887323943662	300924	840	Highly constrained
Caenorhabditis_elegans	0.673913043478261	300924	840	Highly constrained
Caenorhabditis_elegans	0.347826086956522	300924	840	Highly constrained
Caenorhabditis_elegans	0.897959183673469	300924	840	Highly constrained
Caenorhabditis_elegans	0.444444444444444	300924	840	Highly constrained
Caenorhabditis_elegans	0.6	300924	840	Highly constrained
Caenorhabditis_elegans	0.475409836065574	300924	840	Highly constrained
Caenorhabditis_elegans	0.547619047619048	300924	840	Highly constrained
Caenorhabditis_elegans	0.785714285714286	300924	840	Highly constrained
Caenorhabditis_elegans	0.603448275862069	300924	840	Highly constrained
Caenorhabditis_elegans	0.782608695652174	300924	840	Highly constrained
Caenorhabditis_elegans	0.666666666666667	300924	840	Highly constrained
Caenorhabditis_elegans	0.521739130434783	300924	840	Highly constrained
Caenorhabditis_elegans	0.957446808510638	300924	840	Highly constrained
Caenorhabditis_elegans	0.492307692307692	300924	840	Highly constrained
Caenorhabditis_elegans	0.488888888888889	300924	840	Highly constrained
Caenorhabditis_elegans	0.488372093023256	300924	840	Highly constrained
Caenorhabditis_elegans	0.428571428571429	300924	840	Highly constrained
Caenorhabditis_elegans	0.4	300924	840	Highly constrained
Caenorhabditis_elegans	0.53125	300924	840	Highly constrained
Caenorhabditis_elegans	0.63265306122449	300924	840	Highly constrained
Caenorhabditis_elegans	0.392857142857143	300924	840	Highly constrained
Caenorhabditis_elegans	0.515151515151515	300924	840	Highly constrained
Caenorhabditis_elegans	0.606060606060606	300924	840	Highly constrained
Caenorhabditis_elegans	0.310344827586207	300924	840	Highly constrained
Caenorhabditis_elegans	0.535714285714286	300924	840	Highly constrained
Caenorhabditis_elegans	0.176470588235294	300924	840	Highly constrained
Caenorhabditis_elegans	0.939393939393939	300924	840	Highly constrained
Caenorhabditis_elegans	0.307692307692308	300924	840	Highly constrained
Caenorhabditis_elegans	0.90625	300924	840	Highly constrained
Caenorhabditis_elegans	0.710526315789474	300924	840	Highly constrained
Caenorhabditis_elegans	0.5	300924	840	Highly constrained
Caenorhabditis_elegans	0.806451612903226	300924	840	Highly constrained
Caenorhabditis_elegans	0.473684210526316	300924	840	Highly constrained
Caenorhabditis_elegans	0.452380952380952	300924	840	Highly constrained
Caenorhabditis_elegans	0.529411764705882	300924	840	Highly constrained
Caenorhabditis_elegans	0.68	300924	840	Highly constrained
Caenorhabditis_elegans	0.426966292134831	300924	840	Highly constrained
Caenorhabditis_elegans	0.619047619047619	300924	840	Highly constrained
Caenorhabditis_elegans	0.516129032258065	300924	840	Highly constrained
Caenorhabditis_elegans	0.384615384615385	300924	840	Highly constrained
Caenorhabditis_elegans	0.484848484848485	300924	840	Highly constrained
Caenorhabditis_elegans	0.854838709677419	300924	840	Highly constrained
Caenorhabditis_elegans	0.904761904761905	300924	840	Highly constrained
Caenorhabditis_elegans	0.573770491803279	300924	840	Highly constrained
Caenorhabditis_elegans	0.567567567567568	300924	840	Highly constrained
Caenorhabditis_elegans	0.86046511627907	300924	840	Highly constrained
Caenorhabditis_elegans	0.583333333333333	300924	840	Highly constrained
Caenorhabditis_elegans	0.6875	300924	840	Highly constrained
Caenorhabditis_elegans	0.531914893617021	300924	840	Highly constrained
Caenorhabditis_elegans	0.516129032258065	300924	840	Highly constrained
Caenorhabditis_elegans	0.612244897959184	300924	840	Highly constrained
Caenorhabditis_elegans	0.620689655172414	300924	840	Highly constrained
Caenorhabditis_elegans	0.631578947368421	300924	840	Highly constrained
Caenorhabditis_elegans	0.837837837837838	300924	840	Highly constrained
Caenorhabditis_elegans	0.944444444444444	300924	840	Highly constrained
Caenorhabditis_elegans	0.333333333333333	300924	840	Highly constrained
Caenorhabditis_elegans	0.647058823529412	300924	840	Highly constrained
Caenorhabditis_elegans	0.702702702702703	300924	840	Highly constrained
Caenorhabditis_elegans	0.682242990654206	300924	840	Highly constrained
Caenorhabditis_elegans	0.555555555555556	300924	840	Highly constrained
Caenorhabditis_elegans	0.642857142857143	300924	840	Highly constrained
Caenorhabditis_elegans	0.607142857142857	300924	840	Highly constrained
Caenorhabditis_elegans	0.563636363636364	300924	840	Highly constrained
Caenorhabditis_elegans	0.458333333333333	300924	840	Highly constrained
Caenorhabditis_elegans	0.470588235294118	300924	840	Highly constrained
Caenorhabditis_elegans	0.444444444444444	300924	840	Highly constrained
Caenorhabditis_elegans	0.333333333333333	300924	840	Highly constrained
Caenorhabditis_elegans	0.642857142857143	300924	840	Highly constrained
Caenorhabditis_elegans	0.666666666666667	300924	840	Highly constrained
Caenorhabditis_elegans	0.833333333333333	300924	840	Highly constrained
Caenorhabditis_elegans	0.520661157024793	300924	840	Highly constrained
Caenorhabditis_elegans	0.486486486486487	300924	840	Highly constrained
Caenorhabditis_elegans	0.523364485981308	300924	840	Highly constrained
Caenorhabditis_elegans	0.636363636363636	300924	840	Highly constrained
Caenorhabditis_elegans	0.515151515151515	300924	840	Highly constrained
Caenorhabditis_elegans	0.633333333333333	300924	840	Highly constrained
Caenorhabditis_elegans	0.607142857142857	300924	840	Highly constrained
Caenorhabditis_elegans	0.689655172413793	300924	840	Highly constrained
Caenorhabditis_elegans	0.536231884057971	300924	840	Highly constrained
Caenorhabditis_elegans	0.560975609756098	300924	840	Highly constrained
Caenorhabditis_elegans	0.575	300924	840	Highly constrained
Caenorhabditis_elegans	0.55	300924	840	Highly constrained
Caenorhabditis_elegans	0.551724137931034	300924	840	Highly constrained
Caenorhabditis_elegans	0.518518518518518	300924	840	Highly constrained
Caenorhabditis_elegans	0.666666666666667	300924	840	Highly constrained
Caenorhabditis_elegans	0.409090909090909	300924	840	Highly constrained
Caenorhabditis_elegans	0.496	300924	840	Highly constrained
Caenorhabditis_elegans	0.366666666666667	300924	840	Highly constrained
Caenorhabditis_elegans	0.642857142857143	300924	840	Highly constrained
Caenorhabditis_elegans	0.474719101123595	300924	840	Highly constrained
Caenorhabditis_elegans	0.558823529411765	300924	840	Highly constrained
Caenorhabditis_elegans	0.916666666666667	300924	840	Highly constrained
Caenorhabditis_elegans	0.617647058823529	300924	840	Highly constrained
Caenorhabditis_elegans	0.478260869565217	300924	840	Highly constrained
Caenorhabditis_elegans	0.8	300924	840	Highly constrained
Caenorhabditis_elegans	0.724137931034483	300924	840	Highly constrained
Caenorhabditis_elegans	0.512953367875648	246510	840	Moderately constrained
Caenorhabditis_elegans	0.527960526315789	246510	840	Moderately constrained
Caenorhabditis_elegans	0.422722620266121	246510	840	Moderately constrained
Caenorhabditis_elegans	0.578313253012048	246510	840	Moderately constrained
Caenorhabditis_elegans	0.529411764705882	246510	840	Moderately constrained
Caenorhabditis_elegans	0.581132075471698	246510	840	Moderately constrained
Caenorhabditis_elegans	0.482894736842105	246510	840	Moderately constrained
Caenorhabditis_elegans	0.55188679245283	246510	840	Moderately constrained
Caenorhabditis_elegans	0.520491803278688	246510	840	Moderately constrained
Caenorhabditis_elegans	0.509933774834437	246510	840	Moderately constrained
Caenorhabditis_elegans	0.646067415730337	246510	840	Moderately constrained
Caenorhabditis_elegans	0.567073170731707	246510	840	Moderately constrained
Caenorhabditis_elegans	0.627777777777778	246510	840	Moderately constrained
Caenorhabditis_elegans	0.625	246510	840	Moderately constrained
Caenorhabditis_elegans	0.440944881889764	246510	840	Moderately constrained
Caenorhabditis_elegans	0.530927835051546	246510	840	Moderately constrained
Caenorhabditis_elegans	0.605405405405405	246510	840	Moderately constrained
Caenorhabditis_elegans	0.420289855072464	246510	840	Moderately constrained
Caenorhabditis_elegans	0.501718213058419	246510	840	Moderately constrained
Caenorhabditis_elegans	0.428571428571429	246510	840	Moderately constrained
Caenorhabditis_elegans	0.482758620689655	246510	840	Moderately constrained
Caenorhabditis_elegans	0.580912863070539	246510	840	Moderately constrained
Caenorhabditis_elegans	0.423841059602649	246510	840	Moderately constrained
Caenorhabditis_elegans	0.510489510489511	246510	840	Moderately constrained
Caenorhabditis_elegans	0.53968253968254	246510	840	Moderately constrained
Caenorhabditis_elegans	0.561576354679803	246510	840	Moderately constrained
Caenorhabditis_elegans	0.546728971962617	246510	840	Moderately constrained
Caenorhabditis_elegans	0.46046511627907	246510	840	Moderately constrained
Caenorhabditis_elegans	0.627218934911243	246510	840	Moderately constrained
Caenorhabditis_elegans	0.47239263803681	246510	840	Moderately constrained
Caenorhabditis_elegans	0.525547445255474	246510	840	Moderately constrained
Caenorhabditis_elegans	0.447470817120623	246510	840	Moderately constrained
Caenorhabditis_elegans	0.462365591397849	246510	840	Moderately constrained
Caenorhabditis_elegans	0.565217391304348	246510	840	Moderately constrained
Caenorhabditis_elegans	0.447204968944099	246510	840	Moderately constrained
Caenorhabditis_elegans	0.753012048192771	246510	840	Moderately constrained
Caenorhabditis_elegans	0.481865284974093	246510	840	Moderately constrained
Caenorhabditis_elegans	0.467153284671533	246510	840	Moderately constrained
Caenorhabditis_elegans	0.50761421319797	246510	840	Moderately constrained
Caenorhabditis_elegans	0.503597122302158	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5	246510	840	Moderately constrained
Caenorhabditis_elegans	0.448529411764706	246510	840	Moderately constrained
Caenorhabditis_elegans	0.453237410071942	246510	840	Moderately constrained
Caenorhabditis_elegans	0.511961722488038	246510	840	Moderately constrained
Caenorhabditis_elegans	0.446808510638298	246510	840	Moderately constrained
Caenorhabditis_elegans	0.469879518072289	246510	840	Moderately constrained
Caenorhabditis_elegans	0.528089887640449	246510	840	Moderately constrained
Caenorhabditis_elegans	0.521739130434783	246510	840	Moderately constrained
Caenorhabditis_elegans	0.431034482758621	246510	840	Moderately constrained
Caenorhabditis_elegans	0.587786259541985	246510	840	Moderately constrained
Caenorhabditis_elegans	0.53030303030303	246510	840	Moderately constrained
Caenorhabditis_elegans	0.433628318584071	246510	840	Moderately constrained
Caenorhabditis_elegans	0.634328358208955	246510	840	Moderately constrained
Caenorhabditis_elegans	0.578947368421053	246510	840	Moderately constrained
Caenorhabditis_elegans	0.558951965065502	246510	840	Moderately constrained
Caenorhabditis_elegans	0.349206349206349	246510	840	Moderately constrained
Caenorhabditis_elegans	0.476190476190476	246510	840	Moderately constrained
Caenorhabditis_elegans	0.57258064516129	246510	840	Moderately constrained
Caenorhabditis_elegans	0.398809523809524	246510	840	Moderately constrained
Caenorhabditis_elegans	0.398496240601504	246510	840	Moderately constrained
Caenorhabditis_elegans	0.489051094890511	246510	840	Moderately constrained
Caenorhabditis_elegans	0.48936170212766	246510	840	Moderately constrained
Caenorhabditis_elegans	0.522184300341297	246510	840	Moderately constrained
Caenorhabditis_elegans	0.589147286821705	246510	840	Moderately constrained
Caenorhabditis_elegans	0.409090909090909	246510	840	Moderately constrained
Caenorhabditis_elegans	0.670886075949367	246510	840	Moderately constrained
Caenorhabditis_elegans	0.429906542056075	246510	840	Moderately constrained
Caenorhabditis_elegans	0.636986301369863	246510	840	Moderately constrained
Caenorhabditis_elegans	0.578313253012048	246510	840	Moderately constrained
Caenorhabditis_elegans	0.441176470588235	246510	840	Moderately constrained
Caenorhabditis_elegans	0.490384615384615	246510	840	Moderately constrained
Caenorhabditis_elegans	0.630252100840336	246510	840	Moderately constrained
Caenorhabditis_elegans	0.421686746987952	246510	840	Moderately constrained
Caenorhabditis_elegans	0.521739130434783	246510	840	Moderately constrained
Caenorhabditis_elegans	0.439655172413793	246510	840	Moderately constrained
Caenorhabditis_elegans	0.475806451612903	246510	840	Moderately constrained
Caenorhabditis_elegans	0.4609375	246510	840	Moderately constrained
Caenorhabditis_elegans	0.479166666666667	246510	840	Moderately constrained
Caenorhabditis_elegans	0.464788732394366	246510	840	Moderately constrained
Caenorhabditis_elegans	0.476635514018692	246510	840	Moderately constrained
Caenorhabditis_elegans	0.519685039370079	246510	840	Moderately constrained
Caenorhabditis_elegans	0.396825396825397	246510	840	Moderately constrained
Caenorhabditis_elegans	0.462962962962963	246510	840	Moderately constrained
Caenorhabditis_elegans	0.658536585365854	246510	840	Moderately constrained
Caenorhabditis_elegans	0.601851851851852	246510	840	Moderately constrained
Caenorhabditis_elegans	0.444444444444444	246510	840	Moderately constrained
Caenorhabditis_elegans	0.542274052478134	246510	840	Moderately constrained
Caenorhabditis_elegans	0.549450549450549	246510	840	Moderately constrained
Caenorhabditis_elegans	0.541176470588235	246510	840	Moderately constrained
Caenorhabditis_elegans	0.479452054794521	246510	840	Moderately constrained
Caenorhabditis_elegans	0.41025641025641	246510	840	Moderately constrained
Caenorhabditis_elegans	0.598130841121495	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5	246510	840	Moderately constrained
Caenorhabditis_elegans	0.541666666666667	246510	840	Moderately constrained
Caenorhabditis_elegans	0.46031746031746	246510	840	Moderately constrained
Caenorhabditis_elegans	0.361963190184049	246510	840	Moderately constrained
Caenorhabditis_elegans	0.521008403361345	246510	840	Moderately constrained
Caenorhabditis_elegans	0.539325842696629	246510	840	Moderately constrained
Caenorhabditis_elegans	0.503597122302158	246510	840	Moderately constrained
Caenorhabditis_elegans	0.503875968992248	246510	840	Moderately constrained
Caenorhabditis_elegans	0.515527950310559	246510	840	Moderately constrained
Caenorhabditis_elegans	0.612903225806452	246510	840	Moderately constrained
Caenorhabditis_elegans	0.596491228070175	246510	840	Moderately constrained
Caenorhabditis_elegans	0.564705882352941	246510	840	Moderately constrained
Caenorhabditis_elegans	0.683333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.450819672131148	246510	840	Moderately constrained
Caenorhabditis_elegans	0.433155080213904	246510	840	Moderately constrained
Caenorhabditis_elegans	0.375	246510	840	Moderately constrained
Caenorhabditis_elegans	0.541353383458647	246510	840	Moderately constrained
Caenorhabditis_elegans	0.746835443037975	246510	840	Moderately constrained
Caenorhabditis_elegans	0.421052631578947	246510	840	Moderately constrained
Caenorhabditis_elegans	0.455696202531646	246510	840	Moderately constrained
Caenorhabditis_elegans	0.432624113475177	246510	840	Moderately constrained
Caenorhabditis_elegans	0.333333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.405940594059406	246510	840	Moderately constrained
Caenorhabditis_elegans	0.467289719626168	246510	840	Moderately constrained
Caenorhabditis_elegans	0.764705882352941	246510	840	Moderately constrained
Caenorhabditis_elegans	0.557377049180328	246510	840	Moderately constrained
Caenorhabditis_elegans	0.372881355932203	246510	840	Moderately constrained
Caenorhabditis_elegans	0.450980392156863	246510	840	Moderately constrained
Caenorhabditis_elegans	0.458333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.507246376811594	246510	840	Moderately constrained
Caenorhabditis_elegans	0.495495495495495	246510	840	Moderately constrained
Caenorhabditis_elegans	0.647058823529412	246510	840	Moderately constrained
Caenorhabditis_elegans	0.648936170212766	246510	840	Moderately constrained
Caenorhabditis_elegans	0.692307692307692	246510	840	Moderately constrained
Caenorhabditis_elegans	0.423913043478261	246510	840	Moderately constrained
Caenorhabditis_elegans	0.565789473684211	246510	840	Moderately constrained
Caenorhabditis_elegans	0.37984496124031	246510	840	Moderately constrained
Caenorhabditis_elegans	0.404411764705882	246510	840	Moderately constrained
Caenorhabditis_elegans	0.468468468468468	246510	840	Moderately constrained
Caenorhabditis_elegans	0.488636363636364	246510	840	Moderately constrained
Caenorhabditis_elegans	0.49	246510	840	Moderately constrained
Caenorhabditis_elegans	0.447916666666667	246510	840	Moderately constrained
Caenorhabditis_elegans	0.479674796747967	246510	840	Moderately constrained
Caenorhabditis_elegans	0.424528301886792	246510	840	Moderately constrained
Caenorhabditis_elegans	0.439024390243902	246510	840	Moderately constrained
Caenorhabditis_elegans	0.535714285714286	246510	840	Moderately constrained
Caenorhabditis_elegans	0.595238095238095	246510	840	Moderately constrained
Caenorhabditis_elegans	0.51063829787234	246510	840	Moderately constrained
Caenorhabditis_elegans	0.611650485436893	246510	840	Moderately constrained
Caenorhabditis_elegans	0.415094339622642	246510	840	Moderately constrained
Caenorhabditis_elegans	0.454545454545455	246510	840	Moderately constrained
Caenorhabditis_elegans	0.45679012345679	246510	840	Moderately constrained
Caenorhabditis_elegans	0.4	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5625	246510	840	Moderately constrained
Caenorhabditis_elegans	0.525547445255474	246510	840	Moderately constrained
Caenorhabditis_elegans	0.451923076923077	246510	840	Moderately constrained
Caenorhabditis_elegans	0.714285714285714	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5625	246510	840	Moderately constrained
Caenorhabditis_elegans	0.542553191489362	246510	840	Moderately constrained
Caenorhabditis_elegans	0.414814814814815	246510	840	Moderately constrained
Caenorhabditis_elegans	0.488372093023256	246510	840	Moderately constrained
Caenorhabditis_elegans	0.442622950819672	246510	840	Moderately constrained
Caenorhabditis_elegans	0.614457831325301	246510	840	Moderately constrained
Caenorhabditis_elegans	0.65	246510	840	Moderately constrained
Caenorhabditis_elegans	0.481012658227848	246510	840	Moderately constrained
Caenorhabditis_elegans	0.607843137254902	246510	840	Moderately constrained
Caenorhabditis_elegans	0.454545454545455	246510	840	Moderately constrained
Caenorhabditis_elegans	0.439252336448598	246510	840	Moderately constrained
Caenorhabditis_elegans	0.587719298245614	246510	840	Moderately constrained
Caenorhabditis_elegans	0.538461538461538	246510	840	Moderately constrained
Caenorhabditis_elegans	0.583333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.48	246510	840	Moderately constrained
Caenorhabditis_elegans	0.480519480519481	246510	840	Moderately constrained
Caenorhabditis_elegans	0.48936170212766	246510	840	Moderately constrained
Caenorhabditis_elegans	0.597560975609756	246510	840	Moderately constrained
Caenorhabditis_elegans	0.457831325301205	246510	840	Moderately constrained
Caenorhabditis_elegans	0.543478260869565	246510	840	Moderately constrained
Caenorhabditis_elegans	0.707317073170732	246510	840	Moderately constrained
Caenorhabditis_elegans	0.696969696969697	246510	840	Moderately constrained
Caenorhabditis_elegans	0.522222222222222	246510	840	Moderately constrained
Caenorhabditis_elegans	0.6	246510	840	Moderately constrained
Caenorhabditis_elegans	0.342465753424658	246510	840	Moderately constrained
Caenorhabditis_elegans	0.457627118644068	246510	840	Moderately constrained
Caenorhabditis_elegans	0.739495798319328	246510	840	Moderately constrained
Caenorhabditis_elegans	0.842105263157895	246510	840	Moderately constrained
Caenorhabditis_elegans	0.545454545454545	246510	840	Moderately constrained
Caenorhabditis_elegans	0.529411764705882	246510	840	Moderately constrained
Caenorhabditis_elegans	0.567164179104478	246510	840	Moderately constrained
Caenorhabditis_elegans	0.387096774193548	246510	840	Moderately constrained
Caenorhabditis_elegans	0.7109375	246510	840	Moderately constrained
Caenorhabditis_elegans	0.483606557377049	246510	840	Moderately constrained
Caenorhabditis_elegans	0.534246575342466	246510	840	Moderately constrained
Caenorhabditis_elegans	0.485981308411215	246510	840	Moderately constrained
Caenorhabditis_elegans	0.470588235294118	246510	840	Moderately constrained
Caenorhabditis_elegans	0.485714285714286	246510	840	Moderately constrained
Caenorhabditis_elegans	0.494252873563218	246510	840	Moderately constrained
Caenorhabditis_elegans	0.470588235294118	246510	840	Moderately constrained
Caenorhabditis_elegans	0.590909090909091	246510	840	Moderately constrained
Caenorhabditis_elegans	0.63855421686747	246510	840	Moderately constrained
Caenorhabditis_elegans	0.484848484848485	246510	840	Moderately constrained
Caenorhabditis_elegans	0.451612903225806	246510	840	Moderately constrained
Caenorhabditis_elegans	0.644067796610169	246510	840	Moderately constrained
Caenorhabditis_elegans	0.481927710843373	246510	840	Moderately constrained
Caenorhabditis_elegans	0.404761904761905	246510	840	Moderately constrained
Caenorhabditis_elegans	0.822916666666667	246510	840	Moderately constrained
Caenorhabditis_elegans	0.646341463414634	246510	840	Moderately constrained
Caenorhabditis_elegans	0.685185185185185	246510	840	Moderately constrained
Caenorhabditis_elegans	NA	246510	840	Moderately constrained
Caenorhabditis_elegans	0.450980392156863	246510	840	Moderately constrained
Caenorhabditis_elegans	0.443298969072165	246510	840	Moderately constrained
Caenorhabditis_elegans	0.472527472527473	246510	840	Moderately constrained
Caenorhabditis_elegans	0.575539568345324	246510	840	Moderately constrained
Caenorhabditis_elegans	0.41304347826087	246510	840	Moderately constrained
Caenorhabditis_elegans	0.439024390243902	246510	840	Moderately constrained
Caenorhabditis_elegans	0.451219512195122	246510	840	Moderately constrained
Caenorhabditis_elegans	0.428571428571429	246510	840	Moderately constrained
Caenorhabditis_elegans	0.464285714285714	246510	840	Moderately constrained
Caenorhabditis_elegans	0.763157894736842	246510	840	Moderately constrained
Caenorhabditis_elegans	0.4	246510	840	Moderately constrained
Caenorhabditis_elegans	0.6	246510	840	Moderately constrained
Caenorhabditis_elegans	0.607142857142857	246510	840	Moderately constrained
Caenorhabditis_elegans	0.525	246510	840	Moderately constrained
Caenorhabditis_elegans	0.451612903225806	246510	840	Moderately constrained
Caenorhabditis_elegans	0.444444444444444	246510	840	Moderately constrained
Caenorhabditis_elegans	0.47787610619469	246510	840	Moderately constrained
Caenorhabditis_elegans	0.409090909090909	246510	840	Moderately constrained
Caenorhabditis_elegans	0.46875	246510	840	Moderately constrained
Caenorhabditis_elegans	0.583333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.458333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.511627906976744	246510	840	Moderately constrained
Caenorhabditis_elegans	0.518518518518518	246510	840	Moderately constrained
Caenorhabditis_elegans	0.535714285714286	246510	840	Moderately constrained
Caenorhabditis_elegans	0.541176470588235	246510	840	Moderately constrained
Caenorhabditis_elegans	0.513157894736842	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5125	246510	840	Moderately constrained
Caenorhabditis_elegans	0.605263157894737	246510	840	Moderately constrained
Caenorhabditis_elegans	0.368932038834951	246510	840	Moderately constrained
Caenorhabditis_elegans	0.407407407407407	246510	840	Moderately constrained
Caenorhabditis_elegans	0.438356164383562	246510	840	Moderately constrained
Caenorhabditis_elegans	0.492307692307692	246510	840	Moderately constrained
Caenorhabditis_elegans	0.6	246510	840	Moderately constrained
Caenorhabditis_elegans	0.473684210526316	246510	840	Moderately constrained
Caenorhabditis_elegans	0.411764705882353	246510	840	Moderately constrained
Caenorhabditis_elegans	0.422222222222222	246510	840	Moderately constrained
Caenorhabditis_elegans	0.392405063291139	246510	840	Moderately constrained
Caenorhabditis_elegans	0.517241379310345	246510	840	Moderately constrained
Caenorhabditis_elegans	0.315068493150685	246510	840	Moderately constrained
Caenorhabditis_elegans	0.555555555555556	246510	840	Moderately constrained
Caenorhabditis_elegans	0.484375	246510	840	Moderately constrained
Caenorhabditis_elegans	0.490909090909091	246510	840	Moderately constrained
Caenorhabditis_elegans	0.564705882352941	246510	840	Moderately constrained
Caenorhabditis_elegans	0.426470588235294	246510	840	Moderately constrained
Caenorhabditis_elegans	0.433333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.569105691056911	246510	840	Moderately constrained
Caenorhabditis_elegans	0.443037974683544	246510	840	Moderately constrained
Caenorhabditis_elegans	0.458333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.48936170212766	246510	840	Moderately constrained
Caenorhabditis_elegans	0.479452054794521	246510	840	Moderately constrained
Caenorhabditis_elegans	0.51219512195122	246510	840	Moderately constrained
Caenorhabditis_elegans	0.553398058252427	246510	840	Moderately constrained
Caenorhabditis_elegans	0.490196078431373	246510	840	Moderately constrained
Caenorhabditis_elegans	0.57843137254902	246510	840	Moderately constrained
Caenorhabditis_elegans	0.512820512820513	246510	840	Moderately constrained
Caenorhabditis_elegans	0.432692307692308	246510	840	Moderately constrained
Caenorhabditis_elegans	0.44047619047619	246510	840	Moderately constrained
Caenorhabditis_elegans	0.483870967741935	246510	840	Moderately constrained
Caenorhabditis_elegans	0.933333333333333	246510	840	Moderately constrained
Caenorhabditis_elegans	0.483870967741935	246510	840	Moderately constrained
Caenorhabditis_elegans	0.581632653061224	246510	840	Moderately constrained
Caenorhabditis_elegans	0.634920634920635	246510	840	Moderately constrained
Caenorhabditis_elegans	0.571428571428571	246510	840	Moderately constrained
Caenorhabditis_elegans	0.456521739130435	246510	840	Moderately constrained
Caenorhabditis_elegans	0.505050505050505	246510	840	Moderately constrained
Caenorhabditis_elegans	0.523076923076923	246510	840	Moderately constrained
Caenorhabditis_elegans	0.534591194968553	246510	840	Moderately constrained
Caenorhabditis_elegans	NA	246510	840	Moderately constrained
Caenorhabditis_elegans	0.590163934426229	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5	246510	840	Moderately constrained
Caenorhabditis_elegans	0.454545454545455	246510	840	Moderately constrained
Caenorhabditis_elegans	0.541176470588235	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5	246510	840	Moderately constrained
Caenorhabditis_elegans	0.603448275862069	246510	840	Moderately constrained
Caenorhabditis_elegans	0.472727272727273	246510	840	Moderately constrained
Caenorhabditis_elegans	0.51219512195122	246510	840	Moderately constrained
Caenorhabditis_elegans	0.446428571428571	246510	840	Moderately constrained
Caenorhabditis_elegans	0.576271186440678	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5	246510	840	Moderately constrained
Caenorhabditis_elegans	0.491228070175439	246510	840	Moderately constrained
Caenorhabditis_elegans	0.369047619047619	246510	840	Moderately constrained
Caenorhabditis_elegans	0.449612403100775	246510	840	Moderately constrained
Caenorhabditis_elegans	0.588235294117647	246510	840	Moderately constrained
Caenorhabditis_elegans	0.470588235294118	246510	840	Moderately constrained
Caenorhabditis_elegans	0.448717948717949	246510	840	Moderately constrained
Caenorhabditis_elegans	0.5	246510	840	Moderately constrained
Caenorhabditis_elegans	0.596491228070175	246510	840	Moderately constrained
Caenorhabditis_elegans	0.543859649122807	246510	840	Moderately constrained
Caenorhabditis_elegans	0.720930232558139	246510	840	Moderately constrained
Caenorhabditis_elegans	0.407407407407407	246510	840	Moderately constrained
Caenorhabditis_elegans	0.617977528089888	246510	840	Moderately constrained
Caenorhabditis_elegans	0.555555555555556	246510	840	Moderately constrained
Caenorhabditis_elegans	0.351851851851852	246510	840	Moderately constrained
